id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from
354333,2020.0,SILVER OAK_106,pune,"Looking for a spacious STUDIO independent apartment for boys at an affordable price in Shanti Nagar, Pune? Then, this is right one for you.",Independent Apartment,STUDIO,dhanori,1,1,0,boys,bed,300,1,semi_furnished,"['AC', 'Tv']",9000,16000,16000,18.566883087158203,73.87816619873047,2023-10-09
235466,2018.0,Sangeeta Nest,indore,"Located at Lig Colony, , Indore, this comfortable 2 BHK independent house, which is priced at ₹10250 per bed with a security deposit of ₹20500.",Independent House,2 BHK,lig colony,2,0,2,girls,bed,900,3,fully_furnished,['Tv'],10250,10250,20500,22.74269294738769,75.89055633544922,2023-10-07
358615,2021.0,Mamatha Nest _301,hyderabad,"This charming semi_furnished 3 BHK independent apartment for family is located at Bairagiguda,Hyderabad and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,bairagiguda,3,0,3,family,house,1200,2,semi_furnished,['Security'],9000,9000,18000,17.386348724365234,78.3699951171875,2023-10-07
359443,2020.0,Pushpa niwas_201,mumbai,"This charming unfurnished 2 BHK gated society apartment for boys and girls is located at Pushpa Park,Mumbai and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,malad east,2,0,2,"boys,girls",bed,450,1,unfurnished,"['Swimming Pool', 'Power Backup', 'Security']",13000,13000,39000,19.18956184387207,72.85791778564453,2023-10-10
45434,,Pandey House 75,noida,"Located at Gardenia Gateway, Noida, this comfortable 3 BHK gated society apartment, which is priced at ₹23000 for full house with a security deposit of ₹23000.",Gated Society Apartment,3 BHK,sector 75,6,0,3,boys,house,1800,1,semi_furnished,"['Security', 'Washing Machine', 'Fridge']",4400,8800,8800,28.572111129760746,77.38475036621094,2023-12-02
257294,2010.0,Singapore Green View Township,indore,"Located at Manoj Nayar Nagar, Indore, this comfortable 3 BHK independent house, which is priced at ₹15000 for full house with a security deposit of ₹30000.",Independent House,3 BHK,shakkar khedi,3,0,3,"girls,family",house,1300,3,semi_furnished,[],5000,5000,30000,22.800878524780277,75.90554809570312,2023-10-07
72153,,D-8 Shatataraka Apatment,pune,"Looking for a spacious 3 BHK gated society apartment for boys at an affordable price in Qmti Quarters, Pune? Then, this is right one for you.",Gated Society Apartment,3 BHK,range hills,3,1,1,boys,bed,1400,0,semi_furnished,['Security'],7000,15300,30600,18.56165313720703,73.83599090576172,2023-11-09
284319,2015.0,Atulya Apartments_Flat no.- A-537,newdelhi,"This spacious fully_furnished 3 BHK gated society apartment for girls is located at Dda Hig Flats Block A,New delhi and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,sector 18b dwarka,2,1,1,girls,bed,1600,2,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",8000,18700,18700,28.58757972717285,77.0307846069336,2023-10-06
114337,,"Krishna Mystiq,#L 304",bengaluru,"Looking for a charming 2 BHK gated society apartment for girls at an affordable price in Pragathi Nagar, Bengaluru? Then, this is right one for you.",Gated Society Apartment,2 BHK,basapura,2,0,1,girls,bed,1150,1,fully_furnished,"['Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",7000,14000,28000,12.864970207214355,77.65467834472656,2023-11-01
61285,,Gandhi House S F,gurugram,"Looking for a charming 3 BHK independent house for girls at an affordable price in Garden Villas, Gurugram? Then, this is right one for you.",Independent House,3 BHK,dlf city phase 4,3,0,1,girls,bed,1500,0,fully_furnished,[],4500,19500,39000,28.45974922180176,77.08548736572266,2023-10-09
360300,2020.0,Cl villas -2 Nest,hyderabad,"This beautiful 4 BHK fully_furnished, house is located in the heart of Bandlaguda Jagir , Hyderabad. Priced at ₹100000 for full house.",Gated Society Villa,4 BHK,ganesh nagar,4,0,4,family,house,1900,4,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge']",25000,25000,50000,17.343095779418945,78.3848648071289,2023-10-07
288873,2021.0,Sidharth Nest 12,newdelhi,"Looking for a spacious STUDIO independent apartment for boys at an affordable price in Pocket A3, New delhi? Then, this is right one for you.",Independent Apartment,STUDIO,rohini sector 7,2,0,1,boys,bed,300,1,semi_furnished,[],6000,12000,12000,28.703838348388672,77.11907958984375,2023-10-07
280944,2020.0,Rajgad Apartment_202,pune,"This beautiful 2 BHK fully_furnished, house is located in the heart of Bhagary Nagar, Pune. Priced at ₹8350 per bed.",Independent Apartment,2 BHK,hadapsar,1,1,0,boys,bed,1000,2,fully_furnished,"['Fridge', 'Tv']",8350,16800,33600,18.504566192626957,73.93368530273438,2023-10-09
328184,2023.0,Gaur Nest,newdelhi,"This comfortable 3 BHK semi_furnished, house is located in the heart of Tri Nagar, New delhi. Priced at ₹45000 for full house.",Independent House,3 BHK,tri nagar,3,0,3,"boys,girls,family",house,1800,2,semi_furnished,['Security'],15000,15000,15000,28.67220687866211,77.15740203857422,2023-10-07
251287,2018.0,Rahul Kishan,newdelhi,"This charming semi_furnished 2 BHK independent house for family is located at Santosh Park,New delhi and is close to the major commercial centres of the area.",Independent House,2 BHK,santosh park,2,0,2,family,house,1000,2,semi_furnished,[],6250,6250,25000,28.617244720458984,77.05793762207031,2023-10-07
714,,4 BHK in SMR Vinay Endeavour,bengaluru,"Located at Smr Vinay Endeavour, Bengaluru, this beautiful 4 BHK gated society apartment, which is priced at ₹9500 per bed with a security deposit of ₹19000.",Gated Society Apartment,4 BHK,hoodi,2,0,1,boys,bed,1100,0,fully_furnished,[],9500,24020,48040,12.993559837341309,77.71513366699219,2023-10-07
240442,2015.0,Blueridge Township,pune,"Located at Rajiv Gandhi Infotech Park, Pune, this cosy 4 BHK independent house, which is priced at ₹6500 per bed with a security deposit of ₹6500.",Independent House,4 BHK,hinjawadi,2,0,1,girls,bed,1962,4,fully_furnished,"['Washing Machine', 'Fridge']",6500,17200,17200,18.577577590942383,73.74021911621094,2023-11-21
286412,2008.0,Sharda Park,pune,"This comfortable 1 BH semi_furnished, house is located in the heart of Nankude Vasti, Pune. Priced at ₹15000 per bed.",Independent House,1 BH,aundh,1,0,1,boys,bed,400,1,semi_furnished,[],15000,15000,60000,18.55708885192871,73.80219268798828,2023-10-10
360567,2023.0,Madhu bhavan Nest_102,bengaluru,"This spacious semi_furnished 1 BHK independent apartment for boys, girls, and family is located at Gulimangala,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,gulimangala,1,0,1,"boys,girls,family",house,500,1,semi_furnished,[],11000,11000,55000,12.847005844116213,77.68448638916016,2023-10-07
335991,2020.0,Mohammed Ibrahim Khan Nest_304,hyderabad,"This spacious semi_furnished 2 BHK independent apartment for family is located at Mohammedi Colony,Hyderabad and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,tolichowki,2,0,2,family,house,1100,2,semi_furnished,[],12500,12500,25000,17.393056869506836,78.41840362548828,2023-10-07
242812,2015.0,Ramgopal house _3 BHK,indore,"This cosy 3 BHK unfurnished, house is located in the heart of Sukhila, Mangal Nagar, Indore. Priced at ₹18000 for full house.",Independent Apartment,3 BHK,sukhlia,3,0,3,"boys,girls,family",house,500,2,unfurnished,[],6666,6666,20000,22.756534576416016,75.87044525146484,2023-10-07
249511,2018.0,Logix Blossom Greens,noida,"This charming fully_furnished 2 BHK gated society apartment for family is located at Logix Blossem Greens,Noida and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,sector 143,2,0,2,family,house,903,2,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",11750,11750,11750,28.50021171569824,77.42578887939453,2023-10-07
2493,,Siva Castle,bengaluru,"Looking for a spacious 4 BHK independent house for girls at an affordable price in Omkara Nagar, Bengaluru? Then, this is right one for you.",Independent House,4 BHK,arakere,7,1,2,girls,bed,1300,2,fully_furnished,[],6000,18000,36000,12.88935089111328,77.59546661376953,2023-10-06
299300,2015.0,Suryawanshi Nest,mumbai,"This comfortable 2 BHK unfurnished, house is located in the heart of Hauman Pada, Mumbai. Priced at ₹33000 for full house.",Independent House,2 BHK,mulund west,2,0,2,"boys,girls,family",house,650,1,unfurnished,[],16500,16500,50160,19.178667068481445,72.93854522705078,2023-10-10
297782,2001.0,Mistry Apartment ,mumbai,"Located at Natwar Nagar, Mumbai, this comfortable 2 BHK independent apartment, which is priced at ₹65000 for full house with a security deposit of ₹195000.",Independent Apartment,2 BHK,jogeshwari east,2,0,2,family,house,750,2,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",32500,32500,97500,19.128433227539062,72.85430908203125,2023-10-10
360316,2010.0,101- Suma Nest,bengaluru,"This cosy 1 BHK unfurnished, house is located in the heart of Maruthi Nagar, Bengaluru. Priced at ₹9300 for full house.",Independent Apartment,1 BHK,madivala,1,0,1,"boys,girls,family",house,350,1,unfurnished,[],6700,13400,26800,12.926454544067385,77.61196899414062,2023-10-07
59494,,103 Pratham Bunglow,pune,"Located at Rajiv Gandhi Infotech Park, Pune, this cosy 4 BHK gated society apartment, which is priced at ₹6000 per bed with a security deposit of ₹12000.",Gated Society Apartment,4 BHK,hinjawadi,3,0,1,boys,bed,3000,0,fully_furnished,['Security'],6000,13300,26600,18.575374603271484,73.7425537109375,2023-10-10
302413,2022.0,CHITRAPURI COLONY,hyderabad,"Looking for a charming 2 BHK independent apartment for boys, girls, and family at an affordable price in Chitrapuri Colony, Hyderabad? Then, this is right one for you.",Independent Apartment,2 BHK,manikonda,2,0,2,"boys,girls,family",house,1000,2,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge']",16000,16000,32000,17.4146785736084,78.38063049316406,2023-10-07
237,,A201- K V Pristine,bengaluru,"Looking for a spacious 3 BHK independent apartment for boys at an affordable price in Old Madiwala, Bengaluru? Then, this is right one for you.",Independent Apartment,3 BHK,btm layout stage 1,1,1,0,boys,bed,1400,0,fully_furnished,[],9200,17850,35700,12.921866416931152,77.61512756347656,2023-10-17
20772,,Karthik  Nest 005,bengaluru,"This beautiful 2 BHK fully_furnished, house is located in the heart of Telecom Employees Cooperative Housing Society, Bengaluru. Priced at ₹5000 per bed.",Independent Apartment,2 BHK,hbr layout,2,0,1,boys,bed,1500,0,fully_furnished,['Security'],5000,21227,53068,13.04163932800293,77.62946319580078,2023-10-09
354588,2021.0,The Infinity Apartment-1003,bengaluru,"This beautiful 3 BHK semi_furnished, house is located in the heart of Vallabha Nagar, Bengaluru. Priced at ₹44000 for full house.",Gated Society Apartment,3 BHK,uttarahalli hobli,3,0,3,family,house,1300,2,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",14000,14000,42000,12.90682601928711,77.5470962524414,2023-10-07
359912,2022.0,Ganesh apartment_102,pune,"This comfortable STUDIO semi_furnished, house is located in the heart of Rakshak Nagar, Pune. Priced at ₹14000 for full house.",Independent Apartment,STUDIO,kharadi,1,0,1,"boys,girls",house,350,1,semi_furnished,['Security'],14000,14000,14000,18.54949188232422,73.94482421875,2023-10-10
4785,,201 Jaya Nest,bengaluru,"Looking for a spacious 3 BHK independent house for girls at an affordable price in Omkar Nagar, Bengaluru? Then, this is right one for you.",Independent House,3 BHK,hulimavu,4,1,1,girls,bed,1300,2,fully_furnished,[],7050,13350,26700,12.87709903717041,77.59077453613281,2023-10-07
345801,2020.0,Kingston Aura_306- B wing,pune,"Looking for a spacious 3 BHK gated society apartment for family at an affordable price in Pandhari Nagar, Pune? Then, this is right one for you.",Gated Society Apartment,3 BHK,handewadi,3,0,3,family,house,1000,2,unfurnished,"['Swimming Pool', 'Power Backup', 'Security']",8500,8500,25500,18.46058654785156,73.93360137939453,2023-10-10
276730,2010.0,Sam residency Flat number 102,hyderabad,"Located at Basheer Bagh, Hyderabad, this cosy 3 BHK gated society apartment, which is priced at ₹38000 for full house with a security deposit of ₹76000.",Gated Society Apartment,3 BHK,basheer bagh,6,0,3,"boys,girls",bed,1200,3,fully_furnished,['Security'],5000,10000,20000,17.403806686401367,78.47879791259766,2023-10-07
274039,2001.0,Gulmohar Symphony 503,pune,"This charming fully_furnished 2 BHK gated society apartment for boys is located at Tukaram Nagar,Pune and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,wadgaon sheri,3,1,1,boys,bed,1000,2,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",8250,17450,34900,18.550270080566406,73.93313598632812,2023-10-10
6873,,Gowda Nest 3,bengaluru,"Looking for a spacious 2 BHK independent apartment for boys at an affordable price in G Narayanappa Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,2 BHK,hebbal kempapura,1,1,0,boys,bed,1200,0,fully_furnished,"['Washing Machine', 'Tv']",4500,9000,18000,13.047715187072754,77.59969329833984,2023-10-06
244620,2010.0,Ujjwal Nest,gurugram,"This beautiful 3 BHK semi_furnished, house is located in the heart of Palam Vihar Extension, Gurugram. Priced at ₹45000 for full house.",Independent House,3 BHK,palam vihar extension,3,0,3,family,house,1500,3,semi_furnished,['Tv'],15000,15000,90000,28.496835708618164,77.04603576660156,2023-10-07
345105,2020.0,HelloWorld EON,pune,"Looking for a spacious STUDIO independent house for boys and girls at an affordable price in Wagholi, Amrut Nagri, Pune? Then, this is right one for you.",Independent House,STUDIO,wagholi,2,0,1,"boys,girls",bed,300,1,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",7000,14000,14000,18.576885223388672,73.96246337890625,2023-10-10
65888,,2BHK (TB-407) In Golf Edge,hyderabad,"This comfortable 3 BHK fully_furnished, house is located in the heart of Boulder Hills, Hyderabad. Priced at ₹11350 per bed.",Gated Society Apartment,3 BHK,manikonda,1,1,0,girls,bed,1717,1,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",11350,21450,42900,17.424564361572266,78.34695434570312,2023-10-06
359201,2020.0,MD Nest-T02,bengaluru,"Looking for a quiet 2 BHK independent apartment for boys, girls, and family at an affordable price in Singasandra, Bengaluru? Then, this is right one for you.",Independent Apartment,2 BHK,hal layout,2,0,2,"boys,girls,family",house,1000,2,semi_furnished,[],8500,8500,25500,12.8756742477417,77.6442642211914,2023-10-07
357899,2019.0,Pintu Agarwal Nest -401,bengaluru,"This quiet fully_furnished 1 BK independent apartment for boys is located at Someshwara Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BK,hulimavu,2,0,1,boys,bed,120,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,32000,12.878775596618652,77.60103607177734,2023-10-07
290390,2020.0,Rita 1 BHK 4,indore,"Located at Sukhila, Mangal Nagar, Indore, this comfortable 1 BHK independent apartment, which is priced at ₹8300 for full house with a security deposit of ₹0.",Independent Apartment,1 BHK,sukhlia,1,0,1,family,house,500,1,semi_furnished,[],8300,8300,0,22.755863189697266,75.87133026123047,2023-10-07
359822,2020.0,Apartment,newdelhi,"Located at Block J9, New delhi, this comfortable 2 BHK independent apartment, which is priced at ₹75000 for full house with a security deposit of ₹150000.",Independent Apartment,2 BHK,rajouri garden extension,2,0,2,"boys,girls,family",house,1460,2,semi_furnished,"['Swimming Pool', 'Gym']",37500,37500,150000,28.64336395263672,77.11547088623047,2023-10-07
2485,2010.0,A801 Skyward Nirwana,pune,"Looking for a charming 3 BHK gated society apartment for boys at an affordable price in Mundhwa Amanora Park Town Road, Pune, Maharashtra 411028, Pune? Then, this is right one for you.",Gated Society Apartment,3 BHK,mundhwa,5,2,2,boys,bed,1200,1,fully_furnished,['Security'],10000,20000,40000,18.522541046142575,73.93585968017578,2023-10-09
